,group,names,scores,logfoldchanges,pvals,pvals_adj
18641,B,STX7,21.137072,1.9128331,3.6290322696279165e-99,3.8822254458961765e-97
18642,B,SNX2,21.04042,1.8557981,2.798884265954962e-98,2.9769512132200276e-96
18643,B,SNHG8,20.936874,1.3738359,2.471533161057552e-97,2.598901375664325e-95
18644,B,FCER2,20.911247,7.0515428,4.230295870894115e-97,4.423168682634881e-95
18645,B,TLR10,20.869078,4.9356456,1.0228700774679848e-96,1.0634975575112357e-94
18646,B,MYCBP2,20.7436,1.6935028,1.4004009761703634e-95,1.431890655579277e-93
18647,B,CD53,20.60263,1.4485879,2.5993414174108e-94,2.6003249520011715e-92
18648,B,SPIB,20.600348,5.6821084,2.7247945347596287e-94,2.7111705620858305e-92
18649,B,FCRLA,20.369553,5.9673448,3.115103996437588e-92,3.050329611749759e-90
18650,B,PAX5,20.306765,10.483074,1.1204698751764272e-91,1.0913966305205336e-89
18651,B,CD69,20.273643,1.9718654,2.197659892624243e-91,2.118338105874837e-89
18652,B,SYPL1,20.190733,1.6772473,1.1809929810829522e-90,1.120853184661651e-88
18653,B,LSM7,20.167948,1.3644029,1.8725077099710243e-90,1.7680867443078441e-88
18654,B,RPL23,20.150648,1.1199001,2.656115579887156e-90,2.495265534871655e-88
18655,B,DDX5,19.9948,1.048134,6.112203468611142e-89,5.679902782264644e-87
18656,B,PFDN5,19.970366,0.9784511,9.972287368796355e-89,9.181946384791748e-87
18657,B,RHOH,19.946943,2.0837455,1.593378153607043e-88,1.4526428319608644e-86
18658,B,NCF1,19.706015,1.392517,1.9146228525365275e-86,1.7284841527752935e-84
18659,B,SP100,19.48109,1.3733057,1.5885960191295248e-84,1.4067055754081394e-82
18660,B,RPS26,19.365398,1.0932568,1.5118221765988313e-83,1.3260328446594583e-81
18661,B,SELL,19.286898,1.6842909,6.920403467203698e-83,6.041316366393341e-81
18662,B,TCF4,19.282127,2.4200785,7.589123264970366e-83,6.593986115718618e-81
18663,B,BLNK,19.159744,3.721953,8.02665873479075e-82,6.909273172314997e-80
18664,B,RPL31,18.978384,1.0867827,2.5739328626901513e-80,2.1851273160461756e-78
18665,B,STRBP,18.84016,3.0485785,3.5389734432246294e-79,2.977080977898101e-77
18666,B,RASGRP2,18.799454,2.355324,7.629850221003849e-79,6.389395386430689e-77
18667,B,HLA-DRB5,18.753971,1.9280361,1.796606482932595e-78,1.4910222502077818e-76
18668,B,TRAF5,18.538147,2.6277413,1.0166576699374189e-76,8.216281003289e-75
18669,B,SRSF7,18.499771,1.1313322,2.0735594451548825e-76,1.6612711970338271e-74
18670,B,RPS24,18.465572,0.9456942,3.908526889744496e-76,3.11789254950437e-74
18671,B,PLEKHF2,18.43302,2.5339055,7.138493867338015e-76,5.670047467932388e-74
18672,B,BTK,18.39799,2.4876242,1.3632870987038255e-75,1.0782202707569101e-73
18673,B,PPM1K,18.148693,2.2647955,1.3149244640205986e-73,1.0182136843359505e-71
18674,B,RPL4,17.953783,1.0257114,4.482981096469993e-72,3.4142605412498e-70
18675,B,ODC1,17.936136,1.8604603,6.159075544983892e-72,4.63357768743971e-70
18676,B,PTPN6,17.832045,1.4870126,3.9856859403202434e-71,2.9623730802211545e-69
18677,B,POLD4,17.831814,1.1971194,4.0021983431055005e-71,2.96274738943414e-69
18678,B,ACAP1,17.815538,1.4921837,5.353958299994811e-71,3.9476376995220704e-69
18679,B,PNN,17.812418,1.2655512,5.661037112761491e-71,4.157492612931623e-69
18680,B,FCRL1,17.80667,7.559625,6.2734372413902905e-71,4.589031740174313e-69
18681,B,HMGN1,17.760092,1.0623475,1.4400098903027509e-70,1.0492229543241343e-68
18682,B,CD72,17.752567,4.391747,1.6465269029701983e-70,1.1949911134615474e-68
18683,B,SP140,17.69966,2.6286092,4.2184685922772225e-70,3.0496561811435374e-68
18684,B,RPLP0,17.603817,1.0444163,2.3026775538528507e-69,1.6390635957367193e-67
18685,B,CCR7,17.549175,2.7416594,6.034932979717247e-69,4.2792530519397355e-67
18686,B,PRKCB,17.518686,1.7197068,1.0318205643231685e-68,7.28851266562171e-67
18687,B,SEL1L3,17.38274,1.9657972,1.1149742021691322e-67,7.728399835035255e-66
18688,B,NPM1,17.307144,0.9818388,4.155176494655782e-67,2.8272004186247998e-65
18689,B,AIM2,17.237541,3.8414192,1.3881616244138805e-66,9.308227240227423e-65
18690,B,STK17B,17.182678,1.239274,3.5799894255203866e-66,2.391872357332339e-64
18691,B,RGS19,17.169512,1.6291561,4.4918193428826096e-66,2.990291387724045e-64
18692,B,LUC7L3,17.13285,1.0964248,8.441445825456464e-66,5.599492397552788e-64
18693,B,PKIG,17.052488,2.9840088,3.3496386333440262e-65,2.2139915066892104e-63
18694,B,HNRNPA1,17.027264,1.0380322,5.155936041714355e-65,3.3837201533336015e-63
18695,B,MT-ND4L,16.998627,0.9823169,8.406640312015511e-65,5.49758629874456e-63
18696,B,CIRBP,16.968233,0.9743214,1.4111268446073271e-64,9.195677645474578e-63
18697,B,SP110,16.885393,1.4977921,5.7631030029653783e-64,3.7162978144906013e-62
18698,B,RPS20,16.80157,0.9971495,2.3766599763819026e-63,1.511506741680408e-61
18699,B,DRAM2,16.778023,1.8613144,3.5340835914915114e-63,2.2399070214977193e-61
18700,B,CXXC5,16.764746,1.9007492,4.419057378234878e-63,2.79124555969259e-61
18701,B,LAPTM5,16.760136,1.2918521,4.775357450829194e-63,3.0060387871597245e-61
18702,B,HLA-DOB,16.690077,4.4657063,1.5477037617489946e-62,9.611863596875385e-61
18703,B,PARP15,16.511744,3.5226343,3.0202608077566784e-61,1.8508598267931405e-59
18704,B,SMAP2,16.471922,1.2272671,5.8386405303886096e-61,3.5544644834178293e-59
18705,B,GNG7,16.398636,3.4427311,1.9558090131447106e-60,1.1751999157879596e-58
18706,B,COMMD6,16.296097,0.93171287,1.052006678870041e-59,6.300805050436197e-58
18707,B,MBD4,16.289503,1.6952208,1.171787357378111e-59,6.995570523547324e-58
18708,B,RSRP1,16.18402,0.93818235,6.538287140495054e-59,3.8783359009340376e-57
18709,B,HHEX,16.114836,2.6181984,2.0069601303346217e-58,1.18667128217581e-56
18710,B,ZFAS1,16.061687,0.91360396,4.734915139178111e-58,2.7818753803418824e-56
18711,B,QRSL1,16.01835,3.3706086,9.513925068427146e-58,5.571968710170291e-56
18712,B,RAC2,16.010881,1.1331558,1.0727798148783628e-57,6.26307130408639e-56
18713,B,ORAI2,15.966455,1.9046489,2.1887731519275121e-57,1.2698314960101088e-55
18714,B,RPS4Y1,15.93356,1.4006387,3.7064108921501685e-57,2.130265415559726e-55
18715,B,SMDT1,15.850645,1.0790851,1.3914593182887489e-56,7.972674180671787e-55
18716,B,CYBA,15.818969,1.061896,2.3023375852615543e-56,1.307035634675938e-54
18717,B,BASP1,15.772312,1.186959,4.825074969020372e-56,2.73081536549419e-54
18718,B,DCK,15.745109,2.0049744,7.420320392193663e-56,4.1868252895831747e-54
18719,B,ARGLU1,15.741777,0.97820264,7.821601548483406e-56,4.399829175008583e-54
18720,B,PARP1,15.679295,1.6721952,2.0956913134915575e-55,1.168221660806875e-53
18721,B,HNRNPH1,15.571495,0.90155476,1.1371838629622562e-54,6.245062834374622e-53
18722,B,GGA2,15.48751,2.162664,4.212938065750526e-54,2.2932013171424996e-52
18723,B,EIF3F,15.473873,0.92544544,5.207701926468489e-54,2.8098816196254325e-52
18724,B,EEF1D,15.452392,0.8173961,7.269573146747587e-54,3.910988087990046e-52
18725,B,PDCD4,15.431773,1.2153654,1.0008204544785627e-53,5.337805230845752e-52
18726,B,SF1,15.383806,1.0436085,2.1021853788510103e-53,1.1147605961717951e-51
18727,B,IFT57,15.346346,2.205892,3.74707065331785e-53,1.9756990478904115e-51
18728,B,KLF2,15.309797,1.2365762,6.576869162671447e-53,3.448105314265169e-51
18729,B,UXT,15.288714,0.9858174,9.092774849247005e-53,4.7536718682207433e-51
18730,B,ANAPC16,15.288511,0.9486228,9.121077484961139e-53,4.755036084906361e-51
18731,B,TNFRSF13B,15.251664,5.862157,1.6048912294641723e-52,8.296570386506547e-51
18732,B,CHCHD10,15.238602,1.0695088,1.9601946578810818e-52,1.0105103769750747e-50
18733,B,ST6GAL1,15.182189,2.1753125,4.640318261969796e-52,2.385510279840973e-50
18734,B,NCOA3,15.074948,1.6298063,2.3670220645726766e-51,1.1903934062240903e-49
18735,B,BCAS4,14.992587,3.238519,8.209246358713341e-51,4.07315073353104e-49
18736,B,MT-CYB,14.918278,0.8745761,2.506588609583175e-50,1.2337615797222293e-48
18737,B,GPSM3,14.886725,1.02596,4.019818142091034e-50,1.9733361898058028e-48
18738,B,ARPC3,14.815483,0.8440715,1.163503160242623e-49,5.681517938419585e-48
18739,B,SMARCB1,14.680581,2.0045772,8.585216231179718e-49,4.0635958258425333e-47
18740,B,PDLIM1,14.642341,1.5565085,1.507860205834438e-48,7.118869599331107e-47
18741,B,TRIM38,14.598203,1.4338562,2.8834886260232314e-48,1.351005670931948e-46
18742,B,TBC1D10C,14.58351,1.4418796,3.5764280306159327e-48,1.6588710166067435e-46
18743,B,MDM4,14.561573,1.1483476,4.930976408668985e-48,2.270089064558132e-46
18744,B,POU2AF1,14.520427,3.4769871,8.994887218719035e-48,4.090132131617523e-46
18745,B,SEC62,14.455009,0.87689984,2.3309722253016793e-47,1.0445351809602465e-45
18746,B,ISG20,14.454691,1.1772726,2.341786391807776e-47,1.0468463950045052e-45
18747,B,MT-CO2,14.436686,0.788852,3.041179420254798e-47,1.3562194585700132e-45
18748,B,PTMA,14.249453,0.8337745,4.518117278213719e-46,1.9674540345388543e-44
18749,B,CYB561A3,14.241782,2.311416,5.042476925026571e-46,2.1906366303161206e-44
18750,B,RIC3,14.210647,3.1412091,7.869530196705598e-46,3.4108055117196835e-44
18751,B,TMEM156,14.185636,2.7890317,1.1244170500816291e-45,4.862052884546895e-44
18752,B,FCRL2,14.168135,5.504295,1.4428212574817526e-45,6.224310725457993e-44
18753,B,DAPP1,14.123111,1.7730972,2.73641719187416e-45,1.1695813618941127e-43
18754,B,STK4,14.1018305,0.9092851,3.7004406017888266e-45,1.5671408287713003e-43
18755,B,UCP2,13.9861765,1.3118652,1.8931893700551514e-44,7.909087059054331e-43
18756,B,UPF2,13.981145,1.1442819,2.0319201039236647e-44,8.469537243989923e-43
18757,B,RPL22L1,13.913156,1.0292946,5.270187091647656e-44,2.172279565815661e-42
18758,B,JUND,13.835064,0.8058882,1.5659685954950452e-43,6.369534241060836e-42
18759,B,PLAC8,13.658937,1.2328868,1.7856999553658804e-42,7.122402817663007e-41
18760,B,EEF2,13.656216,0.7886948,1.8536967421850497e-42,7.377713033896498e-41
18761,B,CYBB,13.550199,1.1732633,7.90156285685798e-42,3.0851102065795494e-40
18762,B,SLC25A6,13.508825,0.8265511,1.387170461087769e-41,5.39335372339314e-40
18763,B,SET,13.488449,0.7961952,1.8290880539324964e-41,7.081785065717304e-40
18764,B,JUNB,13.404813,0.9176235,5.666611755319409e-41,2.1758093987216497e-39
18765,B,EIF3E,13.393188,0.77992827,6.627308913919084e-41,2.534124092353316e-39
18766,B,SON,13.348796,0.7491539,1.203786202254624e-40,4.574634752592675e-39
18767,B,FGD2,13.34252,2.616212,1.3095707993470786e-40,4.9664399146549967e-39
18768,B,TRAF3IP3,13.32235,1.2307725,1.7161973656682547e-40,6.468770803752014e-39
18769,B,FCGR2B,13.316258,1.6406323,1.8620794191955743e-40,7.004370693303352e-39
18770,B,RPL7,13.242331,0.7632671,4.997397446141904e-40,1.868420899712085e-38
18771,B,CD47,13.221777,0.9386097,6.569355664654963e-40,2.4511908323743833e-38
18772,B,PARP14,13.164152,1.1386567,1.4111252562556848e-39,5.212713596312167e-38
18773,B,IL16,13.158569,1.6351275,1.5193562866875644e-39,5.601339999547162e-38
18774,B,NSA2,13.156802,0.8637712,1.5553053942125012e-39,5.722472550833153e-38
18775,B,NCL,13.098768,0.79607874,3.346435320317689e-39,1.2143623230023424e-37
18776,B,LBH,13.071449,1.3981184,4.794334488315729e-39,1.7329833667042813e-37
18777,B,CCDC50,13.0662565,1.5652002,5.1329882015525786e-39,1.8517780242911026e-37
18778,B,PLEKHO1,13.052713,1.3510039,6.132375313252882e-39,2.2037256295606038e-37
18779,B,PSIP1,12.977418,1.3503104,1.6432681084724574e-38,5.803809710591559e-37
18780,B,BIRC3,12.8638735,1.3689903,7.188240326965394e-38,2.4727279503930956e-36
18781,B,SH3BP5,12.814035,1.441463,1.368292094142986e-37,4.637908752070374e-36
18782,B,STAP1,12.661353,4.328307,9.681551796532165e-37,3.2284050288003744e-35
18783,B,FCHSD2,12.646744,2.0540671,1.1660861919695707e-36,3.8675192033657427e-35
18784,B,BOD1L1,12.62657,0.8326143,1.507067850134601e-36,4.971712068171312e-35
18785,B,RBM38,12.580533,2.1128144,2.7020111619134705e-36,8.803894467171232e-35
18786,B,TSPAN33,12.52874,3.4001005,5.198212921703746e-36,1.6848218308576397e-34
18787,B,BACH2,12.482297,4.0829954,9.32568636610768e-36,2.99636245794366e-34
18788,B,CSK,12.470498,1.2621679,1.0814812116651982e-35,3.45681740661275e-34
18789,B,PRDM2,12.418393,1.480222,2.076906739649303e-35,6.6157165285180135e-34
18790,B,SCIMP,12.400325,2.7056136,2.602658492590986e-35,8.27618569113082e-34
18791,B,GPR183,12.382049,1.3782065,3.268910823908572e-35,1.035920079076643e-33
18792,B,PDE7A,12.359338,1.7027273,4.3371619923746546e-35,1.3674251617185305e-33
18793,B,MT-ATP6,12.34661,0.8127566,5.080781720680568e-35,1.591032610907534e-33
18794,B,PRPF4B,12.307505,1.0835366,8.253617207929753e-35,2.5586213344582236e-33
18795,B,CCR6,12.24369,2.68981,1.8158653595832907e-34,5.5639437433456886e-33
18796,B,LAT2,12.128685,1.4928229,7.443550168541406e-34,2.239963950718631e-32
18797,B,CNR2,12.077146,6.368629,1.3947810305276065e-33,4.1768952317110703e-32
18798,B,RBM39,12.048949,0.6494155,1.9643825614513613e-33,5.854239623958188e-32
18799,B,RBM6,12.035887,1.2394358,2.3014772969099134e-33,6.836828303998679e-32
18800,B,NT5C,12.013603,1.2334156,3.0141842108199244e-33,8.896891098826849e-32
18801,B,EVL,11.976528,0.9962183,4.716662396616003e-33,1.3833798886556635e-31
18802,B,ATM,11.931974,1.105885,8.063770469968323e-33,2.3464811334544614e-31
18803,B,TRIM22,11.923182,1.2246656,8.961945237352975e-33,2.599666465637798e-31
18804,B,FUS,11.912129,0.6824002,1.0233053644387418e-32,2.9591113093230924e-31
18805,B,JCHAIN,11.901613,1.2346958,1.1608098303074652e-32,3.346278431386333e-31
18806,B,PNRC1,11.888152,0.69772905,1.3639121462828883e-32,3.919553119760468e-31
18807,B,CDC40,11.847068,1.396031,2.2285165516414122e-32,6.34510089557348e-31
18808,B,MICAL3,11.803351,3.0092466,3.750686457692774e-32,1.0597550270613765e-30
18809,B,RNASET2,11.782425,0.73690724,4.8089237957563436e-32,1.3566883031716868e-30
18810,B,ID3,11.762734,1.3572128,6.073474108185918e-32,1.7056416588800726e-30
18811,B,COBLL1,11.599165,2.1502435,4.1611726106319745e-31,1.1392133358722774e-29
18812,B,ARHGDIB,11.584454,0.86735857,4.941087262265914e-31,1.3507341501145537e-29
18813,B,SIT1,11.53528,2.019258,8.760151350428671e-31,2.3806772546605497e-29
18814,B,NASP,11.49495,1.2086782,1.398616646032232e-30,3.76771444950779e-29
18815,B,HNRNPDL,11.480346,0.6545296,1.6561649139463447e-30,4.4485695301023226e-29
18816,B,TNRC6B,11.472897,0.8380583,1.805137189985021e-30,4.834685090456263e-29
18817,B,HMGN2,11.455263,0.69597936,2.2128958034635805e-30,5.884204401537425e-29
18818,B,EVI2B,11.405989,0.7858756,3.903191228295272e-30,1.0304758924687675e-28
18819,B,ZRANB2,11.285713,0.97759575,1.5438408089130858e-29,4.035573707705435e-28
18820,B,STAG3,11.236942,4.4592876,2.685231875142603e-29,6.969927954174496e-28
18821,B,RABEP2,11.172419,2.6762288,5.564501008505791e-29,1.4243737228826648e-27
18822,B,NAP1L1,11.159785,0.7382229,6.414650410500198e-29,1.639722861148165e-27
18823,B,SLC38A1,11.1513605,1.2723413,7.051940452214465e-29,1.797662010318638e-27
18824,B,ICAM3,11.108737,0.7752948,1.1375711544807765e-28,2.8760969065540614e-27
18825,B,TAF1D,11.101727,0.740171,1.2304306074565388e-28,3.0981740479181175e-27
18826,B,ARHGAP15,11.087124,1.3076653,1.448704186839915e-28,3.632949645778632e-27
18827,B,TMEM154,11.045669,0.8800085,2.300483471269949e-28,5.722452634783999e-27
18828,B,CWF19L2,11.033987,1.3077275,2.619860584705659e-28,6.508155683375521e-27
18829,B,EIF3D,11.015686,0.7751126,3.210796127417611e-28,7.95477964258604e-27
18830,B,MPHOSPH8,10.982661,0.76752675,4.630797453927067e-28,1.1366335342152285e-26
18831,B,FNBP1,10.981106,0.9961282,4.711198782770169e-28,1.15483650162553e-26
18832,B,OFD1,10.94231,1.3642076,7.233246152725014e-28,1.7567675400063234e-26
18833,B,P2RY10,10.885443,2.46407,1.3523975429093396e-27,3.2462803277072825e-26
18834,B,BEND5,10.876631,4.5037646,1.48967115517814e-27,3.5665386893766933e-26
18835,B,SNX3,10.842381,0.6790281,2.1675527116300555e-27,5.176115875372572e-26
18836,B,LYSMD2,10.815748,1.3807378,2.8991818443019114e-27,6.861273451725765e-26
18837,B,ZCCHC7,10.7924795,1.8022015,3.7357064207104574e-27,8.796020194413287e-26
18838,B,CD180,10.779377,3.4283907,4.307921210615467e-27,1.0091987068969676e-25
18839,B,CYSLTR1,10.723072,2.1220803,7.932397048041846e-27,1.8466021656366095e-25
18840,B,CLECL1,10.71184,3.6034927,8.956366664943297e-27,2.0771363141366616e-25
18841,B,HERPUD1,10.6898985,0.66531146,1.134950434281538e-26,2.6125034436876147e-25
18842,B,UBXN1,10.652109,0.6494552,1.704576821940988e-26,3.9042825796611224e-25
18843,B,COX7C,10.648605,0.7095857,1.7699690624442e-26,4.049050363245341e-25
18844,B,ANXA6,10.6412735,1.1778767,1.9149337153707102e-26,4.375268922267374e-25
18845,B,OSBPL10,10.566201,2.8836074,4.274608301382906e-26,9.635831404834767e-25
18846,B,CXCR5,10.554527,5.349513,4.840716429510039e-26,1.0872225602056104e-24
18847,B,ANKRD44,10.55224,1.361673,4.960021816773688e-26,1.112668166824614e-24
18848,B,TPT1,10.462612,0.5020538,1.2826997816921232e-25,2.819349745816642e-24
18849,B,HLA-E,10.461545,0.63015723,1.297223898845556e-25,2.8478911857573787e-24
18850,B,UBE2D2,10.417155,0.6470639,2.070530185208531e-25,4.518785629440363e-24
18851,B,RNASE6,10.395649,1.351995,2.5951401489590197e-25,5.637119570045138e-24
18852,B,CNTRL,10.3581915,1.4548997,3.8415579833357376e-25,8.286213706013344e-24
18853,B,EAF2,10.35349,2.440136,4.0350246330121366e-25,8.693387762881912e-24
18854,B,MTPN,10.347125,0.7336174,4.3124242561226145e-25,9.280236710239678e-24
18855,B,BTF3,10.289641,0.65197986,7.846840739536305e-25,1.6672959996165143e-23
18856,B,ARID5B,10.247644,1.161036,1.2126286551609622e-24,2.5531420388013568e-23
18857,B,LY9,10.209829,2.529131,1.7917944548916603e-24,3.742747175697512e-23
18858,B,ADAM19,10.128136,2.0608068,4.1447526611640635e-24,8.494677464026946e-23
18859,B,ATP6V1G1,9.94677,0.5565715,2.6050239087880968e-23,5.156275666303883e-22
18860,B,BIN1,9.903781,1.3591686,4.00828583003945e-23,7.900036832432385e-22
18861,B,ITGA4,9.893184,1.2420018,4.4562727661808294e-23,8.74660889062889e-22
18862,B,UVRAG,9.887187,1.7645446,4.73136243093647e-23,9.275775901413268e-22
18863,B,EZR,9.869087,0.71055126,5.667810691214398e-23,1.1059613824663538e-21
18864,B,BTG2,9.867942,0.6322519,5.732903355923969e-23,1.1168299200851041e-21
18865,B,EIF2S3,9.857729,0.7586794,6.346885162230389e-23,1.228679954993701e-21
18866,B,SRSF5,9.816444,0.54940623,9.565844263561223e-23,1.8402814946541326e-21
18867,B,EIF1AY,9.795621,1.5681053,1.175728780823123e-22,2.247852535815448e-21
18868,B,CHD7,9.775618,1.8012577,1.4328108505729212e-22,2.7337144754178407e-21
18869,B,ZNF107,9.764457,2.367202,1.599664308411302e-22,3.036408959565945e-21
18870,B,TCEA1,9.762663,0.7402831,1.6282315411205248e-22,3.0874673290489296e-21
18871,B,C1QBP,9.73305,0.921408,2.179561382188471e-22,4.116034948996126e-21
18872,B,FADS3,9.729109,2.1847475,2.26569542308834e-22,4.26998219909327e-21
18873,B,CR2,9.696644,7.810757,3.1157791609002923e-22,5.8246186798769404e-21
18874,B,BTLA,9.6842375,4.2671103,3.5182249174282687e-22,6.563688361577114e-21
18875,B,RAB30,9.651494,2.4665556,4.844491451048773e-22,8.956743584871093e-21
18876,B,CD27,9.639478,1.2947855,5.446436052505297e-22,1.0049570490898858e-20
18877,B,FCRL5,9.569795,2.4499454,1.0711855817577213e-21,1.935979644686538e-20
18878,B,PDE4B,9.548685,1.1270164,1.3135235101271525e-21,2.3578447722524937e-20
18879,B,APPL1,9.531574,1.2100508,1.5491529956038721e-21,2.7727441479343194e-20
18880,B,ETS1,9.523735,0.78077847,1.670642583057465e-21,2.978668813549567e-20
18881,B,CHI3L2,9.5103655,3.830438,1.899941529661305e-21,3.374493079600937e-20
18882,B,ZDHHC21,9.5074,1.9463043,1.954884470184572e-21,3.4687485033275047e-20
18883,B,TPD52,9.461504,1.1412416,3.035462961383244e-21,5.2947514633666065e-20
18884,B,SNX22,9.375112,5.5042014,6.910273890420576e-21,1.181963390850403e-19
18885,B,WDFY4,9.363762,2.4148948,7.694727051236376e-21,1.3112920215214698e-19
18886,B,SP140L,9.322472,1.5575757,1.1366147950416506e-20,1.9088321244860099e-19
18887,B,EIF4A2,9.281344,0.52549875,1.6735311019261674e-20,2.787762385539836e-19
18888,B,EBF1,9.230644,3.4458163,2.6900971862410623e-20,4.429326390192468e-19
18889,B,COL19A1,9.220972,8.773703,2.944179678381888e-20,4.830490541472837e-19
18890,B,TLK1,9.098371,1.0120928,9.169733863316641e-20,1.468029970660909e-18
18891,B,RABEP1,9.087332,1.5178846,1.0149896239406936e-19,1.622142743546668e-18
18892,B,HINT1,9.082877,0.597474,1.0574160626292308e-19,1.6884899975046742e-18
18893,B,TAGAP,9.025141,1.0034312,1.7946405272054045e-19,2.8194747230042803e-18
18894,B,KMT2E,8.953577,0.5729817,3.4414563204746934e-19,5.325337134032203e-18
