"GeneSymbol"	"Steele_PDAC1"	"Steele_PDAC2"	"Steele_PDAC3"	"Steele_PDAC4"	"Steele_PDAC5"	"Steele_PDAC6"	"Steele_PDAC7"	"Steele_PDAC8"	"Steele_PDAC9"	"Steele_PDAC10"	"Steele_PDAC11A"	"Steele_PDAC11B"	"Steele_PDAC12"	"Steele_PDAC13"	"Steele_PDAC15"	"Steele_PDAC16"
"ZNF12"	"4.198444e+01"	"3.631206e+01"	"4.576842e+01"	"3.707031e+01"	"3.158736e+01"	"6.090220e+01"	"2.576539e+01"	"2.948567e+01"	"2.739415e+01"	"4.727409e+01"	"4.837370e+01"	"4.174626e+01"	"3.688262e+01"	"3.452520e+01"	"2.900101e+01"	"1.743282e+01"
"RSPH10B2"	"1.457793e-01"	"0.000000e+00"	"1.523075e-01"	"1.021221e-01"	"2.141516e-01"	"6.534570e-02"	"1.343113e-01"	"7.262481e-02"	"0.000000e+00"	"4.110791e-01"	"0.000000e+00"	"3.744059e-01"	"4.777541e-01"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"
"CCZ1B"	"8.557245e+01"	"2.221324e+01"	"6.244609e+01"	"1.317375e+01"	"2.880339e+01"	"7.044267e+01"	"4.277816e+01"	"3.017561e+01"	"3.016938e+01"	"2.815892e+01"	"3.518088e+01"	"3.201171e+01"	"2.579872e+01"	"2.688182e+01"	"1.164827e+01"	"3.309512e+01"
"C1GALT1"	"1.444673e+02"	"9.179445e+01"	"1.923644e+02"	"5.698412e+01"	"4.786288e+01"	"7.815346e+01"	"4.418843e+01"	"4.869493e+01"	"6.803776e+01"	"8.550445e+01"	"1.279305e+02"	"8.049727e+01"	"3.716927e+01"	"9.530828e+01"	"9.777370e+01"	"1.236641e+02"
"COL28A1"	"0.000000e+00"	"7.100123e-01"	"1.005230e+01"	"5.106104e-01"	"4.283032e-01"	"1.306914e-01"	"1.343113e-01"	"5.809985e-01"	"8.952337e-02"	"1.438777e+00"	"1.199348e+00"	"5.616089e-01"	"9.555083e-02"	"1.507878e+00"	"1.356306e+00"	"2.587684e+00"
"MIOS"	"1.851397e+01"	"2.241610e+01"	"2.947151e+01"	"2.236473e+01"	"2.013025e+01"	"2.496206e+01"	"2.097496e+01"	"2.026232e+01"	"1.503993e+01"	"3.411956e+01"	"2.638566e+01"	"2.021792e+01"	"2.866525e+01"	"1.819853e+01"	"2.313698e+01"	"1.756901e+01"
"RPA3"	"1.167692e+02"	"2.001220e+02"	"1.543637e+02"	"1.096791e+02"	"7.559551e+01"	"1.506218e+02"	"8.866787e+01"	"9.996805e+01"	"6.678444e+01"	"8.139366e+01"	"1.527170e+02"	"1.046465e+02"	"7.003876e+01"	"2.738878e+02"	"9.218891e+01"	"7.558762e+01"
"GLCCI1"	"2.507404e+01"	"8.012996e+00"	"3.472612e+01"	"2.195625e+01"	"1.391985e+01"	"1.901560e+01"	"6.189515e+01"	"6.307465e+01"	"3.249699e+01"	"1.013310e+02"	"1.359261e+01"	"2.677002e+01"	"9.363981e+00"	"1.198503e+01"	"2.912068e+01"	"8.444023e+00"
"ICA1"	"2.988476e+01"	"7.860851e+01"	"1.071484e+02"	"3.033026e+01"	"3.576331e+01"	"3.790051e+01"	"3.180940e+01"	"4.575363e+01"	"2.291798e+01"	"2.466474e+01"	"4.397609e+01"	"2.508520e+01"	"6.688558e+00"	"7.188418e+01"	"5.325495e+01"	"1.168544e+02"
"NDUFA4"	"5.615419e+02"	"5.077602e+02"	"1.211302e+03"	"7.657113e+02"	"6.701874e+02"	"1.002338e+03"	"1.022311e+03"	"7.979651e+02"	"4.033923e+02"	"4.926783e+02"	"7.739793e+02"	"6.743050e+02"	"3.920450e+02"	"8.281369e+02"	"7.137759e+02"	"7.707214e+02"
"PHF14"	"7.740881e+01"	"5.152661e+01"	"1.711175e+02"	"8.220827e+01"	"7.216908e+01"	"1.525822e+02"	"7.257290e+01"	"7.792642e+01"	"4.601501e+01"	"8.447675e+01"	"8.875175e+01"	"8.648777e+01"	"4.959088e+01"	"5.950918e+01"	"8.405107e+01"	"1.246174e+02"
"THSD7A"	"5.831172e-01"	"3.042910e+00"	"9.899990e+00"	"4.125732e+01"	"9.636821e+00"	"2.077993e+01"	"2.016909e+01"	"1.016747e+01"	"8.594244e+00"	"1.438777e+00"	"1.839000e+01"	"1.422742e+01"	"4.777541e-01"	"7.799368e-02"	"4.348157e+00"	"1.770521e+00"
"TMEM106B"	"8.877960e+01"	"3.135211e+02"	"1.406560e+02"	"1.246911e+02"	"1.093244e+02"	"2.245932e+02"	"6.695421e+01"	"2.097041e+02"	"6.105494e+01"	"7.707733e+01"	"1.882976e+02"	"1.100753e+02"	"5.217075e+01"	"1.078653e+02"	"9.825239e+01"	"7.082084e+01"
"VWDE"	"2.915586e-01"	"9.128730e-01"	"2.056152e+00"	"2.246686e+00"	"1.499061e+00"	"1.979975e+01"	"9.625647e-01"	"1.488809e+00"	"8.952337e-01"	"2.260935e+00"	"1.599131e+00"	"1.872030e+00"	"2.866525e-01"	"1.039916e-01"	"4.747070e+00"	"0.000000e+00"
"SCIN"	"3.644483e+00"	"3.448631e+01"	"2.482613e+01"	"2.175200e+01"	"2.644772e+01"	"2.287100e+00"	"1.992285e+01"	"1.201941e+01"	"1.190661e+01"	"2.260935e+00"	"9.994567e+00"	"1.085777e+01"	"2.675423e+00"	"8.345324e+00"	"5.505006e+00"	"2.315297e+00"
"ARL4A"	"4.373379e+01"	"8.692579e+01"	"9.420222e+01"	"5.790322e+01"	"6.328179e+01"	"8.710582e+01"	"6.185038e+01"	"6.467239e+01"	"6.445683e+01"	"5.816769e+01"	"8.875175e+01"	"4.942158e+01"	"7.701397e+01"	"1.099451e+02"	"8.692325e+01"	"7.395330e+01"
"ETV1"	"2.915586e+00"	"9.230160e+00"	"4.904303e+01"	"3.972549e+01"	"2.066563e+01"	"5.430228e+01"	"2.131073e+01"	"1.383503e+01"	"5.192356e+00"	"7.604963e+00"	"3.997827e+01"	"1.104497e+01"	"1.433262e+00"	"5.121585e+00"	"1.870904e+01"	"3.922385e+01"
"DGKB"	"1.457793e-01"	"0.000000e+00"	"3.807689e-01"	"8.169766e-01"	"1.070758e-01"	"1.437605e+00"	"7.387124e-01"	"7.262481e-02"	"1.790467e-01"	"0.000000e+00"	"0.000000e+00"	"1.872030e-01"	"0.000000e+00"	"5.199579e-02"	"1.196740e-01"	"1.361939e-01"
"AGMO"	"2.915586e-01"	"7.100123e-01"	"1.812460e+01"	"2.757296e+00"	"8.566063e-01"	"2.064924e+01"	"6.715567e-01"	"4.720613e-01"	"2.059038e+00"	"1.438777e+00"	"3.078327e+01"	"3.931262e+00"	"9.555083e-02"	"1.299895e-01"	"9.972837e-01"	"2.315297e+00"
"MEOX2"	"0.000000e+00"	"5.071516e-01"	"4.416919e+00"	"9.293109e+00"	"1.102881e+01"	"6.077150e+00"	"3.895029e+00"	"9.622787e+00"	"1.790467e-01"	"6.166186e-01"	"5.197175e+00"	"4.305668e+00"	"0.000000e+00"	"0.000000e+00"	"1.196740e+00"	"1.361939e+00"
"SOSTDC1"	"1.457793e-01"	"2.231467e+00"	"2.969997e+00"	"5.106104e-01"	"2.034440e+00"	"9.671164e+00"	"3.357784e-01"	"6.173109e-01"	"0.000000e+00"	"2.055395e-01"	"8.395436e+00"	"5.803292e+00"	"1.337712e+00"	"0.000000e+00"	"1.272534e+01"	"2.996266e+00"
"ANKMY2"	"2.113800e+01"	"1.744602e+01"	"3.480227e+01"	"1.919895e+01"	"1.788166e+01"	"3.188870e+01"	"1.524434e+01"	"1.583221e+01"	"1.226470e+01"	"2.096503e+01"	"2.558609e+01"	"1.872030e+01"	"1.423707e+01"	"1.947242e+01"	"2.154133e+01"	"1.784140e+01"
"BZW2"	"7.813771e+01"	"5.700385e+01"	"1.147637e+02"	"6.188598e+01"	"4.625674e+01"	"9.043845e+01"	"4.416605e+01"	"4.677038e+01"	"3.742077e+01"	"4.172453e+01"	"6.316566e+01"	"4.642633e+01"	"3.353834e+01"	"4.892804e+01"	"5.054234e+01"	"4.875742e+01"
"AC073333.1"	"0.000000e+00"	"6.085820e-01"	"0.000000e+00"	"1.021221e-01"	"5.353790e-01"	"0.000000e+00"	"2.238522e-02"	"1.089372e-01"	"0.000000e+00"	"2.055395e-01"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"
"TSPAN13"	"4.664938e+01"	"3.323872e+02"	"1.635783e+02"	"8.220827e+01"	"6.906389e+01"	"7.867623e+01"	"3.254812e+01"	"8.370009e+01"	"3.482459e+01"	"8.303797e+01"	"1.395242e+02"	"4.249507e+01"	"1.299491e+01"	"2.747198e+02"	"5.556865e+01"	"1.688805e+02"
"AGR2"	"4.995857e+02"	"2.324580e+03"	"3.461037e+03"	"3.425174e+02"	"7.952519e+02"	"1.659127e+02"	"5.121739e+01"	"2.879937e+02"	"4.663273e+02"	"5.611229e+01"	"1.121390e+03"	"4.277588e+02"	"6.057923e+01"	"1.120613e+03"	"3.035333e+02"	"1.898135e+03"
"AGR3"	"6.049841e+01"	"3.424288e+02"	"2.769713e+02"	"4.513796e+01"	"6.810020e+01"	"4.835582e+00"	"3.626406e+00"	"5.308873e+01"	"2.506654e+01"	"2.055395e+00"	"5.277131e+01"	"1.928190e+01"	"2.102118e+00"	"1.314454e+02"	"5.708452e+01"	"1.491323e+02"
"AHR"	"2.032164e+02"	"3.132169e+02"	"2.388182e+02"	"1.882110e+02"	"1.608278e+02"	"1.193866e+02"	"1.916623e+02"	"1.668918e+02"	"8.952337e+01"	"1.757363e+02"	"2.050885e+02"	"1.301061e+02"	"1.077813e+02"	"1.692463e+02"	"1.608818e+02"	"2.737498e+02"
"SNX13"	"4.621204e+01"	"6.755260e+01"	"6.731993e+01"	"5.912868e+01"	"3.983220e+01"	"6.606451e+01"	"4.638219e+01"	"3.761965e+01"	"5.613116e+01"	"7.769395e+01"	"8.395436e+01"	"7.899965e+01"	"5.054639e+01"	"5.204779e+01"	"4.471820e+01"	"4.344586e+01"
"HDAC9"	"1.865975e+01"	"9.291018e+01"	"2.398844e+01"	"2.747084e+01"	"2.323545e+01"	"1.156619e+01"	"1.699039e+01"	"4.143245e+01"	"1.817325e+01"	"2.507582e+01"	"2.518631e+01"	"3.276052e+01"	"1.127500e+01"	"2.615388e+01"	"2.572992e+01"	"8.580217e+00"
"TWIST1"	"1.312014e+00"	"1.034589e+01"	"2.436921e+00"	"9.293109e+00"	"7.067002e+00"	"3.724705e+00"	"3.207803e+01"	"2.621756e+01"	"3.580935e-01"	"4.521870e+00"	"5.596957e+00"	"4.118465e+00"	"0.000000e+00"	"1.975840e+00"	"3.155406e+01"	"1.361939e+00"
"TWISTNB"	"4.052665e+01"	"3.742779e+01"	"7.318377e+01"	"4.350400e+01"	"4.422230e+01"	"8.677909e+01"	"6.981952e+01"	"8.602409e+01"	"3.536173e+01"	"4.768517e+01"	"4.037805e+01"	"4.417990e+01"	"3.267838e+01"	"3.743697e+01"	"4.950516e+01"	"1.729663e+01"
"MACC1"	"3.338346e+01"	"3.834066e+02"	"1.808652e+02"	"4.381037e+01"	"2.152223e+01"	"4.580734e+01"	"2.034817e+01"	"7.828954e+01"	"1.665135e+01"	"1.603208e+01"	"8.675284e+01"	"3.837661e+01"	"1.595699e+01"	"4.065811e+02"	"7.407823e+01"	"7.572382e+01"
"ITGB8"	"2.901008e+01"	"4.473078e+02"	"1.264914e+02"	"5.626926e+01"	"1.595429e+01"	"1.262479e+02"	"1.148362e+01"	"4.448270e+01"	"1.271232e+01"	"1.808748e+01"	"1.639109e+02"	"6.121537e+01"	"8.494469e+01"	"2.681943e+02"	"9.717533e+01"	"4.753168e+01"
"ABCB5"	"1.457793e-01"	"1.014303e+00"	"0.000000e+00"	"3.063662e-01"	"5.353790e-01"	"0.000000e+00"	"1.566966e-01"	"4.357489e-01"	"2.685701e-01"	"0.000000e+00"	"3.997827e-01"	"3.744059e-01"	"2.006567e+00"	"5.199579e-02"	"7.978270e-02"	"0.000000e+00"
"SP4"	"2.565716e+01"	"2.677761e+01"	"2.992843e+01"	"2.450930e+01"	"1.434816e+01"	"2.045321e+01"	"1.658745e+01"	"2.000813e+01"	"1.674087e+01"	"5.960647e+01"	"1.918957e+01"	"2.321317e+01"	"1.385487e+01"	"1.211502e+01"	"1.456034e+01"	"1.552611e+01"
"DNAH11"	"3.454970e+01"	"1.724316e+00"	"5.330764e-01"	"1.736075e+00"	"2.569819e+00"	"7.188027e-01"	"1.096876e+00"	"6.899357e-01"	"1.521897e+00"	"3.699712e+00"	"1.599131e+00"	"5.616089e-01"	"1.605254e+01"	"1.325893e+00"	"1.196740e-01"	"4.085817e-01"
"CDCA7L"	"1.312014e+01"	"5.984389e+00"	"2.947151e+01"	"9.905841e+00"	"1.927364e+01"	"1.052066e+01"	"2.173605e+01"	"1.514227e+01"	"1.038471e+01"	"1.788194e+01"	"9.594784e+00"	"1.815869e+01"	"8.121820e+00"	"1.000919e+01"	"2.114241e+01"	"2.015670e+01"
"RAPGEF5"	"4.956497e+00"	"2.647332e+01"	"3.899073e+01"	"4.360613e+01"	"2.826801e+01"	"1.470278e+01"	"3.449563e+01"	"2.186007e+01"	"4.386645e+00"	"6.988344e+00"	"3.318196e+01"	"1.722267e+01"	"3.822033e-01"	"2.082431e+01"	"1.256577e+01"	"2.260819e+01"
"STEAP1B"	"0.000000e+00"	"3.042910e-01"	"7.615377e-01"	"1.429709e+00"	"4.283032e-01"	"5.227656e-01"	"2.641456e+00"	"6.536233e-01"	"1.790467e-01"	"4.110791e-01"	"0.000000e+00"	"0.000000e+00"	"1.911017e-01"	"6.759453e-01"	"1.994567e+00"	"1.361939e-01"
"AC073072.1"	"4.373379e-01"	"0.000000e+00"	"7.615377e-02"	"4.084883e-01"	"2.141516e-01"	"1.306914e-01"	"3.805488e-01"	"1.452496e-01"	"1.790467e-01"	"4.110791e-01"	"3.997827e-01"	"5.616089e-01"	"0.000000e+00"	"1.819853e-01"	"3.989135e-01"	"0.000000e+00"
"IL6"	"8.119908e+01"	"4.158644e+00"	"3.122305e+00"	"3.982761e+00"	"4.068880e+00"	"2.940557e+00"	"2.865309e+00"	"1.626796e+01"	"5.371402e-01"	"1.212683e+01"	"3.997827e-01"	"2.246435e+00"	"5.159745e+00"	"7.435398e+00"	"1.356306e+01"	"4.494399e+00"
"TOMM7"	"8.653460e+02"	"5.658798e+02"	"1.437402e+03"	"8.197339e+02"	"8.654936e+02"	"1.434338e+03"	"1.147131e+03"	"1.090425e+03"	"6.619358e+02"	"1.040236e+03"	"1.000256e+03"	"1.190049e+03"	"6.711490e+02"	"8.529389e+02"	"7.899285e+02"	"1.014236e+03"
"FAM126A"	"5.291789e+01"	"1.947462e+01"	"1.926690e+01"	"3.410877e+01"	"2.077270e+01"	"4.698356e+01"	"2.903364e+01"	"2.138801e+01"	"1.709896e+01"	"2.774784e+01"	"2.558609e+01"	"2.658282e+01"	"1.567034e+01"	"1.466281e+01"	"2.297742e+01"	"2.179103e+00"
"KLHL7"	"2.172112e+01"	"3.174769e+01"	"2.315075e+01"	"2.491779e+01"	"1.830996e+01"	"3.868466e+01"	"2.258669e+01"	"2.218688e+01"	"1.665135e+01"	"2.692568e+01"	"2.158826e+01"	"1.946911e+01"	"1.681695e+01"	"3.153545e+01"	"1.990578e+01"	"1.620708e+01"
"GPNMB"	"5.656237e+02"	"5.160775e+02"	"3.030920e+01"	"3.229100e+02"	"9.156051e+02"	"7.462479e+01"	"5.248887e+02"	"4.828097e+02"	"1.418050e+02"	"1.973180e+02"	"4.849364e+02"	"8.719914e+02"	"1.778870e+03"	"2.960120e+02"	"7.975078e+02"	"5.161749e+01"
"MALSU1"	"8.440622e+01"	"6.359682e+01"	"8.239838e+01"	"6.014990e+01"	"5.760678e+01"	"1.421923e+02"	"5.119501e+01"	"5.766410e+01"	"4.529883e+01"	"4.439654e+01"	"7.995654e+01"	"6.290019e+01"	"4.624660e+01"	"8.865282e+01"	"5.820148e+01"	"4.971078e+01"
"IGF2BP3"	"2.128378e+01"	"2.616903e+01"	"8.262684e+01"	"4.187005e+00"	"5.460865e+00"	"1.960371e+00"	"2.619071e+00"	"2.505556e+00"	"8.773291e+00"	"5.549568e+00"	"2.438674e+01"	"7.300915e+00"	"3.057627e+00"	"3.018356e+01"	"1.212697e+01"	"4.698690e+01"
"TRA2A"	"1.272653e+02"	"1.583327e+02"	"1.858152e+02"	"1.446049e+02"	"1.088961e+02"	"1.683959e+02"	"1.039570e+02"	"1.405653e+02"	"1.391193e+02"	"2.125279e+02"	"1.391244e+02"	"1.523832e+02"	"9.822625e+01"	"1.145727e+02"	"1.277720e+02"	"1.568954e+02"
"CCDC126"	"1.661884e+01"	"2.677761e+01"	"2.398844e+01"	"2.256898e+01"	"1.691798e+01"	"2.372049e+01"	"1.752763e+01"	"1.815620e+01"	"2.300751e+01"	"3.514726e+01"	"2.278761e+01"	"1.984351e+01"	"1.318601e+01"	"1.674264e+01"	"1.878883e+01"	"1.321081e+01"
"FAM221A"	"9.038317e+00"	"1.237450e+01"	"3.434535e+01"	"1.736075e+01"	"1.017220e+01"	"7.972176e+00"	"9.782343e+00"	"1.096635e+01"	"4.834262e+00"	"1.130467e+01"	"3.717979e+01"	"1.422742e+01"	"5.828601e+00"	"2.311213e+01"	"1.651502e+01"	"7.313613e+01"
"STK31"	"8.309421e+00"	"4.665795e+00"	"1.157537e+01"	"8.169766e-01"	"4.283032e-01"	"1.306914e-01"	"3.581636e-01"	"9.441225e-01"	"7.161870e-01"	"4.110791e-01"	"1.199348e+00"	"1.872030e-01"	"1.911017e-01"	"2.001838e+00"	"1.475980e+00"	"4.085817e+00"
"NPY"	"0.000000e+00"	"2.028607e-01"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"4.477045e-02"	"7.262481e-02"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"	"0.000000e+00"
"MPP6"	"1.516105e+01"	"7.607275e+00"	"1.873383e+01"	"4.697616e+01"	"1.145711e+01"	"3.561341e+01"	"7.655747e+00"	"1.067585e+01"	"7.609487e+00"	"1.870410e+01"	"1.279305e+01"	"8.611336e+00"	"7.357414e+00"	"3.015756e+00"	"7.459682e+00"	"1.212126e+01"
"OSBPL3"	"2.784385e+01"	"4.168787e+01"	"7.303147e+01"	"1.991380e+01"	"1.434816e+01"	"7.573567e+01"	"3.503288e+01"	"2.625387e+01"	"1.530850e+01"	"5.015165e+01"	"5.477023e+01"	"2.433638e+01"	"1.031949e+01"	"4.419642e+01"	"2.305720e+01"	"9.152231e+01"
"CYCS"	"2.126920e+02"	"2.187852e+02"	"3.588366e+02"	"1.756500e+02"	"2.258228e+02"	"2.754975e+02"	"2.474910e+02"	"2.328714e+02"	"1.349117e+02"	"1.964958e+02"	"3.414144e+02"	"1.842077e+02"	"1.420841e+02"	"3.871606e+02"	"2.636818e+02"	"1.509029e+02"
"C7orf31"	"5.685393e+00"	"2.637189e+00"	"6.168455e+00"	"6.433691e+00"	"4.283032e+00"	"1.012858e+01"	"6.155937e+00"	"5.555798e+00"	"2.954271e+00"	"6.782805e+00"	"5.596957e+00"	"7.113712e+00"	"6.497456e+00"	"3.171743e+00"	"4.786962e+00"	"3.132460e+00"
"NFE2L3"	"3.236301e+01"	"1.602599e+01"	"3.602073e+01"	"1.981168e+01"	"1.359863e+01"	"7.031198e+01"	"5.735095e+01"	"3.925371e+01"	"9.758048e+00"	"5.775661e+01"	"5.357088e+01"	"1.984351e+01"	"1.031949e+01"	"4.136265e+01"	"1.970633e+01"	"2.097386e+01"
"HNRNPA2B1"	"8.525174e+02"	"5.713570e+02"	"9.558821e+02"	"8.230018e+02"	"6.166495e+02"	"8.664840e+02"	"9.821070e+02"	"8.514896e+02"	"7.000728e+02"	"1.323264e+03"	"8.783225e+02"	"8.804155e+02"	"7.209310e+02"	"5.902042e+02"	"8.616132e+02"	"6.455592e+02"
"CBX3"	"2.992849e+02"	"3.662649e+02"	"3.311928e+02"	"2.938052e+02"	"2.256087e+02"	"3.890030e+02"	"2.861951e+02"	"2.300754e+02"	"1.955191e+02"	"2.748064e+02"	"2.550613e+02"	"2.362501e+02"	"2.391637e+02"	"2.072552e+02"	"2.190035e+02"	"3.103859e+02"
"SNX10"	"1.504442e+02"	"7.556560e+01"	"5.315533e+01"	"1.103940e+02"	"1.159631e+02"	"5.423693e+01"	"1.019423e+02"	"7.665549e+01"	"1.813744e+02"	"2.478807e+02"	"7.995654e+01"	"1.742860e+02"	"3.178976e+02"	"4.437841e+01"	"1.160439e+02"	"1.511752e+01"
"SKAP2"	"2.268326e+02"	"1.775031e+02"	"2.203129e+02"	"1.951553e+02"	"2.120101e+02"	"2.876518e+02"	"2.054516e+02"	"1.739364e+02"	"3.879943e+02"	"1.860133e+02"	"1.898968e+02"	"2.894158e+02"	"1.748580e+02"	"1.054735e+02"	"1.990977e+02"	"1.612536e+02"
"HOXA1"	"7.288965e-01"	"5.172947e+00"	"5.102303e+00"	"7.148545e-01"	"1.927364e+00"	"3.267285e-01"	"1.813203e+00"	"1.198309e+00"	"7.161870e-01"	"2.055395e+00"	"3.997827e-01"	"9.360148e-01"	"1.146610e+00"	"2.339811e-01"	"1.635545e+00"	"4.085817e-01"
"HOXA2"	"4.373379e-01"	"9.128730e-01"	"2.665382e+00"	"1.021221e+00"	"1.713213e+00"	"3.920742e-01"	"9.401794e-01"	"1.270934e+00"	"2.685701e-01"	"2.055395e-01"	"7.995654e-01"	"3.744059e-01"	"0.000000e+00"	"2.339811e-01"	"1.077066e+00"	"1.089551e+00"
"HOXA3"	"7.726303e+00"	"7.201553e+00"	"1.880998e+01"	"1.113131e+01"	"1.124296e+01"	"7.580102e+00"	"4.029340e+00"	"6.245734e+00"	"2.327608e+00"	"8.221581e-01"	"1.759044e+01"	"5.241683e+00"	"2.866525e-01"	"3.457720e+00"	"1.635545e+01"	"3.758952e+01"
"HOXA4"	"8.746759e-01"	"1.318594e+00"	"1.751537e+00"	"3.472151e+00"	"2.355667e+00"	"5.227656e-01"	"3.827873e+00"	"3.958052e+00"	"8.952337e-02"	"8.221581e-01"	"7.995654e-01"	"9.360148e-01"	"1.911017e-01"	"2.859768e-01"	"1.874893e+00"	"6.809696e-01"
"HOXA5"	"3.207145e+00"	"3.854353e+00"	"1.477383e+01"	"1.041645e+01"	"5.996244e+00"	"9.801855e-01"	"7.454280e+00"	"7.044606e+00"	"1.163804e+00"	"1.644316e+00"	"4.797392e+00"	"2.433638e+00"	"4.777541e-01"	"4.679621e-01"	"2.672720e+00"	"4.358205e+00"
"HOXA6"	"7.288965e-01"	"1.420025e+00"	"3.655381e+00"	"4.084883e-01"	"1.070758e+00"	"3.267285e-01"	"5.148602e-01"	"6.536233e-01"	"1.611421e+00"	"4.110791e-01"	"1.599131e+00"	"5.616089e-01"	"1.911017e-01"	"0.000000e+00"	"2.393481e-01"	"0.000000e+00"
"HOXA7"	"5.831172e-01"	"5.071516e-01"	"3.807689e-01"	"1.633953e+00"	"7.495306e-01"	"1.568297e+00"	"2.104211e+00"	"4.212239e+00"	"3.580935e-01"	"0.000000e+00"	"0.000000e+00"	"3.744059e-01"	"0.000000e+00"	"1.299895e-01"	"3.191308e-01"	"0.000000e+00"
"HOXA9"	"5.831172e+00"	"1.420025e+00"	"9.138453e-01"	"1.327587e+00"	"1.606137e+00"	"7.776139e+00"	"1.477425e+00"	"2.796055e+00"	"5.371402e-01"	"1.438777e+00"	"1.599131e+00"	"1.684827e+00"	"9.555083e-01"	"6.499474e-01"	"8.377183e-01"	"0.000000e+00"
"HOXA10"	"2.230423e+01"	"3.884782e+01"	"9.899990e-01"	"1.940319e+00"	"1.231372e+01"	"1.110877e+01"	"4.835208e+00"	"3.667553e+00"	"2.596178e+00"	"2.466474e+00"	"6.796306e+00"	"4.680074e+00"	"1.242161e+00"	"6.759453e-01"	"1.842980e+01"	"0.000000e+00"
"HOXA11"	"3.207145e+00"	"2.028607e-01"	"4.569226e+00"	"4.084883e-01"	"1.391985e+00"	"2.940557e+00"	"3.133931e-01"	"1.670371e+00"	"1.074280e+00"	"0.000000e+00"	"0.000000e+00"	"5.616089e-01"	"2.866525e-01"	"2.599789e-01"	"2.393481e-01"	"0.000000e+00"
"HOXA13"	"3.498703e+00"	"7.100123e+00"	"5.330764e-01"	"3.063662e-01"	"3.640577e+00"	"6.534570e-01"	"8.954090e-02"	"1.089372e+00"	"1.790467e+00"	"2.055395e-01"	"1.599131e+00"	"0.000000e+00"	"0.000000e+00"	"7.435398e+00"	"3.670004e+00"	"0.000000e+00"
"HIBADH"	"3.833996e+01"	"5.314949e+01"	"4.637765e+01"	"3.747880e+01"	"3.576331e+01"	"6.508432e+01"	"2.733236e+01"	"3.402472e+01"	"1.530850e+01"	"2.672014e+01"	"7.955675e+01"	"4.081024e+01"	"2.532097e+01"	"3.577310e+01"	"4.591494e+01"	"5.624809e+01"
"TAX1BP1"	"2.380576e+02"	"5.390008e+02"	"3.500789e+02"	"2.472375e+02"	"1.853482e+02"	"2.717074e+02"	"2.325153e+02"	"1.923831e+02"	"2.078733e+02"	"3.779872e+02"	"2.978381e+02"	"2.652666e+02"	"1.930127e+02"	"4.433161e+02"	"2.491215e+02"	"1.883562e+02"
"JAZF1"	"2.070066e+01"	"2.586473e+01"	"2.459767e+01"	"3.451726e+01"	"2.184346e+01"	"1.862353e+01"	"3.420462e+01"	"1.830145e+01"	"2.927414e+01"	"4.686301e+01"	"1.839000e+01"	"2.283876e+01"	"1.662584e+01"	"9.983192e+00"	"2.018502e+01"	"1.171268e+01"
"CREB5"	"4.242178e+01"	"4.736796e+01"	"2.954766e+01"	"6.801330e+01"	"4.068880e+01"	"2.456998e+01"	"2.137789e+01"	"2.650806e+01"	"2.751053e+02"	"6.474495e+01"	"8.875175e+01"	"1.289828e+02"	"2.990741e+01"	"4.747216e+01"	"5.628669e+01"	"3.949624e+01"
"CPVL"	"1.638559e+02"	"5.720671e+01"	"7.729608e+01"	"1.740160e+02"	"2.061209e+02"	"4.417370e+01"	"2.300753e+02"	"3.463477e+02"	"1.606945e+02"	"1.726532e+02"	"1.615122e+02"	"2.884798e+02"	"2.705999e+02"	"3.275735e+01"	"2.352792e+02"	"1.770521e+01"
"CHN2"	"1.443215e+01"	"1.176592e+01"	"3.320304e+01"	"2.706235e+01"	"2.473451e+01"	"6.077150e+00"	"3.787580e+01"	"2.777899e+01"	"1.387612e+01"	"2.569244e+01"	"2.438674e+01"	"4.006143e+01"	"2.407881e+01"	"7.383402e+00"	"2.529112e+01"	"1.906715e+01"
"PRR15"	"1.239124e+01"	"3.641349e+01"	"5.064226e+01"	"1.225465e+01"	"1.434816e+01"	"2.842538e+01"	"5.081446e+00"	"8.097666e+00"	"5.729496e+00"	"1.027698e+00"	"3.797935e+01"	"1.591225e+01"	"6.688558e-01"	"4.024474e+01"	"1.982600e+01"	"5.652047e+01"
"WIPF3"	"1.137079e+01"	"1.420025e+01"	"2.056152e+00"	"5.208226e+00"	"2.676895e+00"	"2.613828e+00"	"2.798153e+00"	"3.340741e+00"	"6.266636e-01"	"6.166186e+00"	"1.199348e+00"	"2.433638e+00"	"1.051059e+00"	"2.339811e-01"	"1.236632e+00"	"1.048693e+01"
"SCRN1"	"2.755229e+01"	"4.878799e+01"	"7.935223e+01"	"4.350400e+01"	"3.715530e+01"	"9.266021e+01"	"3.165271e+01"	"3.180967e+01"	"1.620373e+01"	"3.041985e+01"	"5.596957e+01"	"3.781500e+01"	"1.280381e+01"	"1.286896e+01"	"3.318960e+01"	"2.179103e+00"
